sector,area,price,feature,price_per_sqm,coordinates,latitude,longitude
sector 11,273,2.2,Basic,0.00805860805860806,"28.4531° N, 77.0202° E",28.4531,77.0202
sector 67a,276,4.45,Premium,0.0161231884057971,"28.3960° N, 77.0372° E",28.396,77.0372
sector 99,276,4.45,Standard,0.0161231884057971,"28.4640° N, 76.9614° E",28.464,76.9614
sector 67a,276,3.63,Standard,0.013152173913043477,"28.3960° N, 77.0372° E",28.396,77.0372
sector 67a,276,4.46,Premium,0.01615942028985507,"28.3960° N, 77.0372° E",28.396,77.0372
sector 67,276,5.28,Premium,0.019130434782608695,"28.3859° N, 77.0608° E",28.3859,77.0608
sector 23,276,5.1,Standard,0.018478260869565215,"28.5121° N, 77.0478° E",28.5121,77.0478
sector 99,277,4.89,Premium,0.017653429602888085,"28.4640° N, 76.9614° E",28.464,76.9614
sector 67,278,1.33,Basic,0.0047841726618705034,"28.3859° N, 77.0608° E",28.3859,77.0608
sector 65,283,8.5,Standard,0.030035335689045935,"28.4030° N, 77.0690° E",28.403,77.069
sector 63,284,5.27,Premium,0.01855633802816901,"28.3971° N, 77.0867° E",28.3971,77.0867
sector 63,286,8.75,Premium,0.030594405594405596,"28.3971° N, 77.0867° E",28.3971,77.0867
sector 52,286,4.79,Basic,0.016748251748251747,"28.4379° N, 77.0785° E",28.4379,77.0785
sector 57,286,5.5,Basic,0.019230769230769232,"28.4232° N, 77.0752° E",28.4232,77.0752
sector 52,286,4.8,Basic,0.016783216783216783,"28.4379° N, 77.0785° E",28.4379,77.0785
sector 52,286,5.13,Basic,0.017937062937062938,"28.4379° N, 77.0785° E",28.4379,77.0785
sector 30,286,6.8,Basic,0.023776223776223775,"28.4604° N, 77.0579° E",28.4604,77.0579
sector 57,286,5.49,Basic,0.019195804195804196,"28.4232° N, 77.0752° E",28.4232,77.0752
sector 45,286,6.5,Basic,0.022727272727272728,"28.4466° N, 77.0660° E",28.4466,77.066
sector 57,286,5.3,Basic,0.01853146853146853,"28.4232° N, 77.0752° E",28.4232,77.0752
sector 46,286,5.13,Basic,0.017937062937062938,"28.4374° N, 77.0586° E",28.4374,77.0586
sector 42,286,6.16,Premium,0.021538461538461538,"28.4576° N, 77.1020° E",28.4576,77.102
sector 46,286,9.23,Standard,0.03227272727272727,"28.4374° N, 77.0586° E",28.4374,77.0586
sector 57,286,6.5,Basic,0.022727272727272728,"28.4232° N, 77.0752° E",28.4232,77.0752
sector 39,286,4.65,Standard,0.01625874125874126,"28.4434° N, 77.0515° E",28.4434,77.0515
sector 45,286,6.29,Standard,0.02199300699300699,"28.4466° N, 77.0660° E",28.4466,77.066
sector 38,286,4.79,Basic,0.016748251748251747,"28.4347° N, 77.0430° E",28.4347,77.043
sector 46,286,5.8,Standard,0.02027972027972028,"28.4374° N, 77.0586° E",28.4374,77.0586
sector 63a,286,5.62,Standard,0.01965034965034965,"28.3923° N, 77.0888° E",28.3923,77.0888
sector 39,286,5.4,Premium,0.01888111888111888,"28.4434° N, 77.0515° E",28.4434,77.0515
sector 57,286,5.47,Standard,0.019125874125874125,"28.4232° N, 77.0752° E",28.4232,77.0752
sector 38,286,4.48,Premium,0.015664335664335664,"28.4347° N, 77.0430° E",28.4347,77.043
sector 52,286,4.62,Premium,0.016153846153846154,"28.4379° N, 77.0785° E",28.4379,77.0785
sector 51,286,7.8,Premium,0.02727272727272727,"28.4320° N, 77.0686° E",28.432,77.0686
sector 10a,286,4.12,Basic,0.014405594405594406,"28.4469° N, 77.0106° E",28.4469,77.0106
sector 51,286,6.85,Premium,0.02395104895104895,"28.4320° N, 77.0686° E",28.432,77.0686
sector 46,286,8.5,Premium,0.02972027972027972,"28.4374° N, 77.0586° E",28.4374,77.0586
sector 42,286,6.5,Premium,0.022727272727272728,"28.4576° N, 77.1020° E",28.4576,77.102
sector 46,286,6.5,Standard,0.022727272727272728,"28.4374° N, 77.0586° E",28.4374,77.0586
sector 45,286,6.15,Standard,0.021503496503496505,"28.4466° N, 77.0660° E",28.4466,77.066
sector 45,286,6.5,Standard,0.022727272727272728,"28.4466° N, 77.0660° E",28.4466,77.066
sector 10a,286,4.45,Standard,0.01555944055944056,"28.4469° N, 77.0106° E",28.4469,77.0106
sector 43,286,9.0,Basic,0.03146853146853147,"28.4629° N, 77.0772° E",28.4629,77.0772
sector 46,286,5.47,Premium,0.019125874125874125,"28.4374° N, 77.0586° E",28.4374,77.0586
sector 27,286,7.5,Premium,0.026223776223776224,"28.4658° N, 77.0917° E",28.4658,77.0917
sector 63a,286,5.85,Basic,0.020454545454545454,"28.3923° N, 77.0888° E",28.3923,77.0888
sector 23,286,5.4,Premium,0.01888111888111888,"28.5121° N, 77.0478° E",28.5121,77.0478
sector 23,286,5.35,Premium,0.018706293706293706,"28.5121° N, 77.0478° E",28.5121,77.0478
sector 56,286,7.18,Standard,0.025104895104895105,"28.4245° N, 77.0991° E",28.4245,77.0991
sector 52,286,5.5,Standard,0.019230769230769232,"28.4379° N, 77.0785° E",28.4379,77.0785
sector 45,286,6.15,Premium,0.021503496503496505,"28.4466° N, 77.0660° E",28.4466,77.066
sector 46,286,6.25,Premium,0.021853146853146852,"28.4374° N, 77.0586° E",28.4374,77.0586
sector 21,286,5.5,Basic,0.019230769230769232,"28.5134° N, 77.0723° E",28.5134,77.0723
sector 38,287,4.8,Standard,0.016724738675958188,"28.4347° N, 77.0430° E",28.4347,77.043
sector 38,288,4.99,Basic,0.01732638888888889,"28.4347° N, 77.0430° E",28.4347,77.043
sector 99,288,4.47,Premium,0.015520833333333333,"28.4640° N, 76.9614° E",28.464,76.9614
sector 57,290,4.85,Standard,0.016724137931034482,"28.4232° N, 77.0752° E",28.4232,77.0752
sector 57,291,5.56,Basic,0.01910652920962199,"28.4232° N, 77.0752° E",28.4232,77.0752
sector 91,291,4.12,Premium,0.01415807560137457,"28.4014° N, 76.9225° E",28.4014,76.9225
sector 39,293,4.6,Standard,0.015699658703071672,"28.4434° N, 77.0515° E",28.4434,77.0515
sector 10a,293,3.8,Premium,0.012969283276450512,"28.4469° N, 77.0106° E",28.4469,77.0106
sector 91,293,4.76,Basic,0.016245733788395902,"28.4014° N, 76.9225° E",28.4014,76.9225
sector 91,293,4.72,Basic,0.016109215017064846,"28.4014° N, 76.9225° E",28.4014,76.9225
sector 67,293,4.79,Basic,0.0163481228668942,"28.3859° N, 77.0608° E",28.3859,77.0608
sector 66,293,7.99,Standard,0.02726962457337884,"28.3925° N, 77.0541° E",28.3925,77.0541
sector 91,293,4.1,Premium,0.013993174061433446,"28.4014° N, 76.9225° E",28.4014,76.9225
sector 91,293,3.85,Premium,0.013139931740614334,"28.4014° N, 76.9225° E",28.4014,76.9225
