property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price_per_sqft,coordinates,latitude,longitude
flat,sector 57,1.12,2.0,2.0,1,Old Property,950.0,0.0,0.0,0.0,Medium,Low Floor,0.0011789473684210528,"28.4232° N, 77.0752° E",28.4232,77.0752
house,sector 57,3.3,4.0,3.0,3+,Moderately Old,1665.0,1.0,1.0,0.0,High,Low Floor,0.0019819819819819817,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,sector 69,1.55,3.0,3.0,2,Relatively New,1428.0,0.0,0.0,1.0,Medium,Low Floor,0.0010854341736694678,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,sector 61,1.7,2.0,2.0,2,Under Construction,1278.0,0.0,0.0,0.0,Low,Mid Floor,0.0013302034428794992,"28.4050° N, 77.0963° E",28.405,77.0963
flat,sector 95,0.45,2.0,2.0,2,New Property,632.0,0.0,0.0,1.0,Low,Low Floor,0.0007120253164556962,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,sector 109,1.35,3.0,2.0,3+,Relatively New,1477.0,0.0,0.0,0.0,Medium,High Floor,0.0009140148950575491,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,sector 102,1.35,3.0,4.0,3+,Relatively New,1400.0,1.0,0.0,1.0,High,Mid Floor,0.0009642857142857144,"28.4750° N, 76.9715° E",28.475,76.9715
flat,sector 95,0.8,2.0,2.0,3,New Property,713.0,0.0,0.0,0.0,Medium,Mid Floor,0.0011220196353436186,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,sector 92,0.85,3.0,3.0,3,Relatively New,1801.0,0.0,0.0,0.0,Medium,Low Floor,0.0004719600222098834,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,sector 90,1.99,4.0,4.0,3+,Relatively New,3030.0,1.0,0.0,1.0,Medium,Mid Floor,0.0006567656765676567,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,sector 109,1.7,3.0,3.0,3+,Relatively New,2303.0,1.0,0.0,0.0,High,Mid Floor,0.0007381676074685194,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,gwal pahari,1.5,4.0,4.0,3+,Moderately Old,1850.0,0.0,0.0,0.0,Medium,Mid Floor,0.0008108108108108108,"28.4484° N, 77.0210° E",28.4484,77.021
flat,sector 37d,0.45,2.0,3.0,2,Under Construction,656.0,0.0,0.0,0.0,Low,Mid Floor,0.0006859756097560976,"28.4478° N, 76.9703° E",28.4478,76.9703
house,sector 56,8.0,10.0,10.0,3+,Relatively New,8286.0,1.0,0.0,2.0,Medium,Mid Floor,0.0009654839488293508,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,sector 56,0.58,1.0,1.0,1,Old Property,672.0,0.0,0.0,0.0,Medium,Low Floor,0.000863095238095238,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,sector 90,0.5,2.0,2.0,1,New Property,650.0,0.0,0.0,0.0,Low,Mid Floor,0.0007692307692307692,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,sector 102,2.0,3.0,4.0,3+,Relatively New,1900.0,1.0,0.0,1.0,High,High Floor,0.0010526315789473684,"28.4750° N, 76.9715° E",28.475,76.9715
flat,sector 56,0.65,1.0,1.0,1,Moderately Old,839.0,0.0,0.0,0.0,Medium,Low Floor,0.0007747318235995233,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,sector 95,0.82,2.0,2.0,3+,New Property,1095.0,0.0,0.0,0.0,Medium,High Floor,0.0007488584474885844,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,sector 106,1.15,3.0,4.0,3,Relatively New,1305.0,1.0,0.0,0.0,Low,Mid Floor,0.0008812260536398467,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,sector 22,4.3,3.0,4.0,3+,Relatively New,2600.0,1.0,0.0,2.0,Medium,Mid Floor,0.0016538461538461537,"28.5072° N, 77.0640° E",28.5072,77.064
flat,sector 103,1.65,3.0,3.0,3+,Relatively New,1683.0,0.0,0.0,0.0,Low,High Floor,0.000980392156862745,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,sector 79,1.45,2.0,2.0,3+,Relatively New,1494.0,0.0,0.0,0.0,Medium,Mid Floor,0.0009705488621151271,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 4,0.21,1.0,1.0,1,Relatively New,500.0,0.0,0.0,0.0,Low,Low Floor,0.00041999999999999996,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,sector 37,0.75,2.0,2.0,3+,Relatively New,1430.0,0.0,0.0,0.0,Medium,High Floor,0.0005244755244755245,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,sector 83,1.48,3.0,3.0,3,Relatively New,1549.0,1.0,0.0,0.0,Medium,Mid Floor,0.0009554551323434474,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,sector 48,5.0,3.0,4.0,3,Moderately Old,4778.0,0.0,0.0,0.0,Medium,High Floor,0.0010464629552113854,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,sector 70,1.64,3.0,5.0,3,Relatively New,1527.0,1.0,0.0,0.0,Medium,Mid Floor,0.0010740013097576947,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,sector 111,3.45,4.0,5.0,3+,Relatively New,2670.0,1.0,0.0,0.0,Medium,Mid Floor,0.0012921348314606743,"28.5238° N, 77.0320° E",28.5238,77.032
flat,sector 95,0.31,2.0,2.0,1,Relatively New,610.0,0.0,0.0,1.0,Medium,Mid Floor,0.0005081967213114754,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,sector 67,0.8,1.0,1.0,0,Relatively New,610.0,0.0,0.0,0.0,Low,Low Floor,0.0013114754098360656,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,sector 49,1.9,3.0,3.0,3,Moderately Old,2006.0,1.0,0.0,1.0,Medium,Mid Floor,0.0009471585244267197,"28.4121° N, 77.0480° E",28.4121,77.048
flat,sector 33,2.2,3.0,3.0,3,New Property,1900.0,1.0,0.0,1.0,Low,High Floor,0.0011578947368421054,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 81,1.35,3.0,3.0,3+,Moderately Old,1438.0,0.0,1.0,1.0,Medium,Mid Floor,0.0009388038942976357,"28.3867° N, 76.9485° E",28.3867,76.9485
house,sector 26,5.5,4.0,4.0,3,Moderately Old,1800.0,1.0,0.0,0.0,Medium,Low Floor,0.0030555555555555557,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,sector 61,1.6,2.0,2.0,2,New Property,1278.0,0.0,0.0,0.0,Medium,Mid Floor,0.0012519561815336464,"28.4050° N, 77.0963° E",28.405,77.0963
house,sector 12,6.0,4.0,6.0,2,Old Property,1710.0,0.0,0.0,0.0,Low,Low Floor,0.0035087719298245615,"28.4723° N, 77.0320° E",28.4723,77.032
flat,sector 113,3.35,4.0,4.0,3+,Relatively New,2991.0,1.0,0.0,1.0,High,High Floor,0.001120026746907389,"28.5287° N, 77.0233° E",28.5287,77.0233
house,sector 48,7.8,4.0,4.0,3+,Relatively New,3240.0,1.0,1.0,1.0,Medium,Low Floor,0.002407407407407407,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,sector 103,0.8,2.0,2.0,2,Relatively New,1361.0,0.0,0.0,0.0,Low,Mid Floor,0.0005878030859662013,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,sector 79,1.3,3.0,3.0,3+,Relatively New,1213.0,0.0,0.0,1.0,Medium,Low Floor,0.0010717230008244023,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 92,0.8,3.0,3.0,3,Relatively New,1692.0,0.0,0.0,1.0,Medium,Mid Floor,0.0004728132387706856,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,sector 108,1.36,3.0,2.0,3+,Relatively New,1343.0,1.0,0.0,1.0,Medium,Low Floor,0.0010126582278481013,"28.5134° N, 76.9830° E",28.5134,76.983
house,sector 31,4.6,2.0,2.0,2,Moderately Old,1426.0,0.0,0.0,0.0,Low,Low Floor,0.003225806451612903,"28.4528° N, 77.0498° E",28.4528,77.0498
flat,sector 65,2.0,2.0,2.0,2,New Property,1186.0,0.0,0.0,1.0,High,High Floor,0.0016863406408094434,"28.4030° N, 77.0690° E",28.403,77.069
flat,sector 92,0.72,3.0,3.0,3,Relatively New,1700.0,1.0,0.0,0.0,Low,Mid Floor,0.00042352941176470585,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,sector 83,1.76,3.0,3.0,3,Relatively New,1600.0,1.0,0.0,1.0,High,Mid Floor,0.0011,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,sector 63a,3.23,3.0,3.0,3,New Property,1202.0,1.0,0.0,0.0,Medium,Mid Floor,0.002687188019966722,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,sector 81,4.2,4.0,4.0,3+,Relatively New,3512.0,1.0,0.0,1.0,Medium,High Floor,0.0011958997722095672,"28.3867° N, 76.9485° E",28.3867,76.9485
house,sector 7,3.85,4.0,4.0,3,Old Property,2628.0,0.0,0.0,0.0,Low,Mid Floor,0.001464992389649924,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,sector 104,1.8,2.0,3.0,3,New Property,1538.0,1.0,0.0,0.0,Low,High Floor,0.0011703511053315996,"28.4788° N, 76.9960° E",28.4788,76.996
house,sector 8,1.6,4.0,6.0,1,Relatively New,558.0,0.0,0.0,0.0,Low,Mid Floor,0.002867383512544803,"28.3738° N, 76.8970° E",28.3738,76.897
house,sector 66,8.7,4.0,5.0,2,New Property,2250.0,1.0,0.0,0.0,Medium,Mid Floor,0.0038666666666666663,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,sector 56,1.5,3.0,3.0,3+,Relatively New,1900.0,1.0,0.0,1.0,Medium,Mid Floor,0.0007894736842105263,"28.4245° N, 77.0991° E",28.4245,77.0991
house,sector 104,0.48,2.0,2.0,1,New Property,795.0,0.0,0.0,0.0,Low,Low Floor,0.0006037735849056603,"28.4788° N, 76.9960° E",28.4788,76.996
flat,sector 79,1.2,3.0,3.0,3+,Relatively New,1154.0,0.0,0.0,1.0,Medium,High Floor,0.0010398613518197574,"28.3624° N, 76.9787° E",28.3624,76.9787
house,sector 11,0.95,5.0,3.0,0,Moderately Old,1300.0,0.0,0.0,0.0,Low,Low Floor,0.0007307692307692307,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,sector 85,2.17,4.0,4.0,3,Relatively New,2600.0,1.0,0.0,0.0,Low,Mid Floor,0.0008346153846153846,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 99,1.38,4.0,5.0,3+,Relatively New,2150.0,1.0,0.0,0.0,Low,Low Floor,0.000641860465116279,"28.4640° N, 76.9614° E",28.464,76.9614
flat,sector 90,0.65,2.0,2.0,3,Relatively New,1225.0,0.0,0.0,1.0,Low,High Floor,0.0005306122448979592,"28.4085° N, 76.9369° E",28.4085,76.9369
house,sector 43,2.75,3.0,3.0,1,Moderately Old,1080.0,0.0,0.0,0.0,Low,Low Floor,0.0025462962962962965,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,sector 49,3.0,4.0,4.0,3,Moderately Old,2200.0,1.0,0.0,1.0,Medium,Mid Floor,0.0013636363636363637,"28.4121° N, 77.0480° E",28.4121,77.048
flat,sector 65,2.8,3.0,3.0,3+,Relatively New,1650.0,1.0,0.0,1.0,Low,Mid Floor,0.0016969696969696968,"28.4030° N, 77.0690° E",28.403,77.069
flat,sector 50,8.0,4.0,3.0,3,Moderately Old,10000.0,1.0,0.0,0.0,Low,Mid Floor,0.0008,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 65,2.8,3.0,3.0,0,Relatively New,1828.0,0.0,0.0,0.0,Low,High Floor,0.0015317286652078773,"28.4030° N, 77.0690° E",28.403,77.069
house,sector 57,7.25,9.0,9.0,3+,New Property,2700.0,1.0,0.0,1.0,Low,Low Floor,0.002685185185185185,"28.4232° N, 77.0752° E",28.4232,77.0752
house,sector 28,11.25,9.0,9.0,3+,Moderately Old,3240.0,1.0,1.0,1.0,Medium,Low Floor,0.003472222222222222,"28.4728° N, 77.0865° E",28.4728,77.0865
house,sector 112,7.99,4.0,6.0,3,New Property,6382.0,1.0,1.0,1.0,Medium,Low Floor,0.0012519586336571609,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,3.4,3.0,3.0,2,Relatively New,2225.56,0.0,0.0,1.0,High,High Floor,0.0015277053865094628,"28.5189° N, 77.0183° E",28.5189,77.0183
house,sector 7,8.0,4.0,5.0,3+,Old Property,3600.0,1.0,0.0,0.0,Low,Low Floor,0.0022222222222222222,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,sector 107,1.2,3.0,3.0,3,Relatively New,1750.0,0.0,0.0,1.0,Low,Mid Floor,0.0006857142857142857,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,sector 65,2.25,3.0,3.0,3+,Relatively New,1493.0,1.0,0.0,0.0,High,Mid Floor,0.001507032819825854,"28.4030° N, 77.0690° E",28.403,77.069
flat,sector 102,0.97,2.0,2.0,2,Relatively New,742.0,0.0,0.0,0.0,High,Mid Floor,0.001307277628032345,"28.4750° N, 76.9715° E",28.475,76.9715
house,sector 11,1.8,8.0,5.0,2,Moderately Old,2476.0,0.0,0.0,0.0,Low,Low Floor,0.0007269789983844912,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,sector 92,1.1,3.0,2.0,3,Relatively New,2350.0,0.0,0.0,0.0,Low,Low Floor,0.00046808510638297874,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,manesar,0.75,3.0,3.0,3+,Moderately Old,1914.0,1.0,0.0,0.0,Low,Mid Floor,0.00039184952978056425,"28.3515° N, 76.9428° E",28.3515,76.9428
house,sector 105,1.35,5.0,3.0,3,Moderately Old,3500.0,0.0,0.0,0.0,Low,Mid Floor,0.0003857142857142857,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,sector 22,6.16,4.0,5.0,3+,New Property,3333.0,1.0,0.0,1.0,Low,Mid Floor,0.0018481848184818482,"28.5072° N, 77.0640° E",28.5072,77.064
flat,sector 67,4.55,4.0,4.0,3+,Relatively New,2833.0,1.0,0.0,1.0,High,High Floor,0.0016060713025061772,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,manesar,0.48,2.0,2.0,3,Moderately Old,993.0,0.0,0.0,0.0,Medium,Mid Floor,0.00048338368580060423,"28.3515° N, 76.9428° E",28.3515,76.9428
house,sector 41,11.0,4.0,4.0,2,New Property,3240.0,1.0,0.0,1.0,Low,Mid Floor,0.0033950617283950617,"28.4557° N, 77.0632° E",28.4557,77.0632
flat,sector 89,0.75,2.0,2.0,2,Moderately Old,1032.0,0.0,0.0,0.0,Low,Mid Floor,0.0007267441860465116,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,sector 86,0.5,2.0,2.0,1,Relatively New,668.0,0.0,0.0,0.0,Low,Low Floor,0.0007485029940119761,"28.3986° N, 76.9384° E",28.3986,76.9384
house,sector 39,0.34,1.0,1.0,1,Relatively New,450.0,0.0,0.0,0.0,Low,Low Floor,0.0007555555555555556,"28.4434° N, 77.0515° E",28.4434,77.0515
flat,sector 85,1.06,2.0,2.0,2,Relatively New,1512.0,0.0,0.0,0.0,Low,High Floor,0.0007010582010582011,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 79,1.69,3.0,3.0,2,Relatively New,1795.0,0.0,0.0,0.0,Medium,Mid Floor,0.0009415041782729805,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 37,1.22,3.0,4.0,3,Relatively New,1665.0,0.0,0.0,0.0,Medium,Mid Floor,0.0007327327327327327,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,sector 102,1.8,3.0,4.0,3,Relatively New,1710.0,1.0,0.0,0.0,Low,High Floor,0.0010526315789473684,"28.4750° N, 76.9715° E",28.475,76.9715
flat,sector 95,0.22,1.0,1.0,1,New Property,308.0,0.0,0.0,0.0,Low,Low Floor,0.0007142857142857143,"28.4172° N, 76.9081° E",28.4172,76.9081
house,sector 86,2.5,4.0,4.0,3+,Moderately Old,3400.0,1.0,1.0,1.0,Medium,Mid Floor,0.0007352941176470588,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,sector 81,2.91,4.0,5.0,2,Relatively New,3017.0,1.0,0.0,1.0,Medium,Mid Floor,0.000964534305601591,"28.3867° N, 76.9485° E",28.3867,76.9485
house,sector 49,2.8,3.0,3.0,3,Moderately Old,1800.0,0.0,0.0,0.0,Medium,Low Floor,0.0015555555555555555,"28.4121° N, 77.0480° E",28.4121,77.048
flat,sector 69,1.4,3.0,3.0,1,Relatively New,1419.0,0.0,0.0,0.0,High,High Floor,0.0009866102889358702,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,sector 33,1.65,2.0,2.0,3,Under Construction,1279.0,0.0,0.0,0.0,Low,Low Floor,0.0012900703674745895,"28.4420° N, 77.0207° E",28.442,77.0207
house,sector 5,0.7,2.0,3.0,1,Relatively New,999.0,0.0,1.0,0.0,Low,Low Floor,0.0007007007007007007,"28.4794° N, 77.0176° E",28.4794,77.0176
house,sector 11,0.44,3.0,2.0,1,Relatively New,128.0,0.0,0.0,0.0,Low,Low Floor,0.0034375,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,sector 37d,1.1,3.0,3.0,2,Under Construction,1439.0,0.0,0.0,0.0,Low,Low Floor,0.0007644197359277276,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,sector 106,1.25,3.0,4.0,3+,Relatively New,1186.0,1.0,0.0,0.0,High,Mid Floor,0.0010539629005059021,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,sector 104,1.59,2.0,2.0,2,Relatively New,1403.0,0.0,0.0,0.0,Medium,High Floor,0.0011332858161083393,"28.4788° N, 76.9960° E",28.4788,76.996
flat,sector 66,4.85,4.0,4.0,3+,Relatively New,3500.0,1.0,1.0,1.0,High,High Floor,0.0013857142857142857,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,sector 81,3.45,4.0,4.0,3+,New Property,2599.0,1.0,0.0,2.0,High,Mid Floor,0.001327433628318584,"28.3867° N, 76.9485° E",28.3867,76.9485
house,sector 24,3.25,4.0,4.0,3,Old Property,1070.0,0.0,0.0,0.0,Low,Mid Floor,0.0030373831775700934,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,sector 112,3.65,3.0,4.0,3+,Relatively New,2225.56,1.0,0.0,1.0,High,High Floor,0.0016400366649292762,"28.5189° N, 77.0183° E",28.5189,77.0183
house,sector 105,0.38,2.0,2.0,2,Moderately Old,56.0,0.0,0.0,0.0,Low,Low Floor,0.0067857142857142855,"28.4952° N, 77.0114° E",28.4952,77.0114
house,sector 26,16.0,4.0,4.0,3,Relatively New,4235.0,0.0,1.0,0.0,Low,Low Floor,0.0037780401416765055,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,sector 106,1.35,4.0,4.0,3+,Relatively New,2100.0,1.0,0.0,1.0,High,High Floor,0.0006428571428571429,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,sector 95,0.38,3.0,2.0,1,Relatively New,716.0,0.0,0.0,1.0,Medium,Low Floor,0.0005307262569832403,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,sector 113,2.48,3.0,3.0,3+,New Property,1980.0,1.0,0.0,0.0,Medium,Mid Floor,0.0012525252525252524,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,sector 99,1.35,3.0,5.0,3,New Property,1807.0,1.0,0.0,0.0,Medium,Mid Floor,0.0007470946319867184,"28.4640° N, 76.9614° E",28.464,76.9614
flat,sector 86,0.64,2.0,2.0,1,New Property,1360.0,0.0,0.0,0.0,Medium,Mid Floor,0.00047058823529411766,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,sector 99,1.45,3.0,5.0,3,Relatively New,1807.0,1.0,0.0,1.0,Low,High Floor,0.0008024349750968456,"28.4640° N, 76.9614° E",28.464,76.9614
flat,sector 65,2.35,3.0,3.0,3,Relatively New,1500.0,1.0,0.0,1.0,Medium,Low Floor,0.0015666666666666667,"28.4030° N, 77.0690° E",28.403,77.069
flat,sector 50,1.8,3.0,4.0,3+,Moderately Old,1870.0,1.0,0.0,1.0,High,Mid Floor,0.0009625668449197861,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 99,0.72,2.0,2.0,2,Relatively New,784.0,0.0,1.0,0.0,Low,High Floor,0.0009183673469387755,"28.4640° N, 76.9614° E",28.464,76.9614
flat,sector 2,1.18,2.0,2.0,3,Old Property,1416.0,0.0,0.0,0.0,Medium,Mid Floor,0.0008333333333333333,"28.5095° N, 77.0320° E",28.5095,77.032
flat,sector 70,1.65,3.0,4.0,3,Relatively New,1527.0,1.0,0.0,1.0,Low,Mid Floor,0.001080550098231827,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,sector 86,1.3,3.0,3.0,3,Moderately Old,1747.0,1.0,0.0,1.0,High,High Floor,0.0007441327990841442,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,sector 5,0.26,1.0,1.0,1,Relatively New,648.0,0.0,0.0,0.0,Low,Mid Floor,0.0004012345679012346,"28.4794° N, 77.0176° E",28.4794,77.0176
flat,sector 69,1.4,3.0,3.0,2,Relatively New,1428.0,0.0,0.0,0.0,Medium,High Floor,0.000980392156862745,"28.3966° N, 77.0341° E",28.3966,77.0341
house,sector 63,8.5,4.0,4.0,3+,New Property,3950.0,0.0,0.0,0.0,Medium,High Floor,0.0021518987341772153,"28.3971° N, 77.0867° E",28.3971,77.0867
house,sector 38,3.5,3.0,3.0,2,Relatively New,1440.0,0.0,0.0,0.0,Low,Low Floor,0.0024305555555555556,"28.4347° N, 77.0430° E",28.4347,77.043
flat,sector 102,2.12,3.0,3.0,3,New Property,1571.0,0.0,0.0,0.0,Medium,Mid Floor,0.001349458943348186,"28.4750° N, 76.9715° E",28.475,76.9715
house,sector 105,0.43,3.0,3.0,3,Relatively New,1050.0,0.0,0.0,0.0,Low,Low Floor,0.0004095238095238095,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,sector 65,2.35,3.0,3.0,3,Relatively New,1650.0,1.0,0.0,0.0,High,Low Floor,0.0014242424242424242,"28.4030° N, 77.0690° E",28.403,77.069
flat,sector 111,2.58,3.0,4.0,2,Relatively New,2200.0,1.0,0.0,0.0,Medium,Mid Floor,0.0011727272727272728,"28.5238° N, 77.0320° E",28.5238,77.032
flat,sector 102,1.95,3.0,3.0,3,Relatively New,1676.0,0.0,0.0,0.0,Medium,Mid Floor,0.0011634844868735083,"28.4750° N, 76.9715° E",28.475,76.9715
flat,sector 49,2.7,3.0,4.0,3+,Moderately Old,2159.0,0.0,0.0,0.0,Low,Mid Floor,0.0012505789717461788,"28.4121° N, 77.0480° E",28.4121,77.048
flat,sector 62,0.9,1.0,1.0,0,Relatively New,639.0,0.0,0.0,0.0,Low,Low Floor,0.0014084507042253522,"28.4139° N, 77.0886° E",28.4139,77.0886
house,sector 50,10.55,5.0,5.0,3,Moderately Old,3240.0,1.0,0.0,0.0,Low,Low Floor,0.0032561728395061732,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 4,0.36,2.0,2.0,1,Relatively New,1056.0,0.0,0.0,0.0,Low,Mid Floor,0.0003409090909090909,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,sector 84,1.1,3.0,3.0,3+,Moderately Old,1710.0,0.0,0.0,1.0,Medium,High Floor,0.0006432748538011696,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sector 78,1.05,3.0,3.0,3,Moderately Old,1853.0,0.0,0.0,0.0,Low,Mid Floor,0.0005666486778197518,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,sector 92,0.39,3.0,3.0,3+,Relatively New,713.0,0.0,0.0,0.0,Medium,Mid Floor,0.0005469845722300141,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,sector 37,1.0,3.0,3.0,3+,Under Construction,1697.0,0.0,0.0,0.0,Medium,Mid Floor,0.0005892751915144372,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,sector 103,1.15,2.0,2.0,3,Relatively New,1250.0,0.0,0.0,1.0,Medium,Mid Floor,0.0009199999999999999,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,sector 85,1.24,2.0,2.0,3,Relatively New,1730.0,0.0,0.0,0.0,Low,Mid Floor,0.0007167630057803468,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 68,2.22,3.0,2.0,3,Relatively New,1403.0,0.0,0.0,0.0,Low,Mid Floor,0.0015823235923022097,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,sector 78,4.75,3.0,3.0,2,Under Construction,2813.0,1.0,0.0,0.0,Medium,High Floor,0.00168858869534305,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,sector 48,1.78,3.0,4.0,2,Relatively New,1526.0,0.0,0.0,0.0,Medium,Mid Floor,0.001166448230668414,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,sector 109,1.7,3.0,3.0,3,Moderately Old,1550.0,0.0,0.0,0.0,Low,High Floor,0.001096774193548387,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,sector 67a,2.08,3.0,3.0,2,Under Construction,1563.0,0.0,0.0,0.0,Medium,Mid Floor,0.0013307741522712733,"28.3960° N, 77.0372° E",28.396,77.0372
flat,sector 36,0.72,3.0,2.0,3,Under Construction,1244.0,0.0,0.0,0.0,Low,Low Floor,0.0005787781350482314,"28.4160° N, 76.9914° E",28.416,76.9914
flat,sector 85,1.35,2.0,2.0,3,Under Construction,102.0,0.0,0.0,0.0,Low,High Floor,0.01323529411764706,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,sector 83,1.73,3.0,3.0,3,Relatively New,1600.0,1.0,0.0,1.0,High,Mid Floor,0.00108125,"28.3986° N, 76.9647° E",28.3986,76.9647
house,sector 48,6.0,4.0,4.0,3+,Moderately Old,2700.0,1.0,0.0,0.0,Medium,Low Floor,0.0022222222222222222,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,sector 104,2.78,4.0,4.0,3+,Relatively New,2851.0,1.0,0.0,0.0,Medium,High Floor,0.0009750964573833742,"28.4788° N, 76.9960° E",28.4788,76.996
house,sector 67a,1.83,4.0,4.0,2,New Property,2700.0,0.0,0.0,1.0,Medium,Mid Floor,0.0006777777777777778,"28.3960° N, 77.0372° E",28.396,77.0372
house,sector 86,2.47,4.0,4.0,3+,Moderately Old,2800.0,1.0,0.0,1.0,Medium,Low Floor,0.0008821428571428572,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,sector 90,0.5,2.0,2.0,2,Under Construction,796.0,0.0,0.0,0.0,Low,Low Floor,0.000628140703517588,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,sector 90,1.13,3.0,3.0,3+,Relatively New,1566.0,0.0,0.0,0.0,Medium,Mid Floor,0.0007215836526181353,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,sector 79,1.85,3.0,3.0,3,New Property,1650.0,1.0,0.0,0.0,Medium,Mid Floor,0.0011212121212121212,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 111,5.25,4.0,6.0,3+,Relatively New,4072.0,1.0,0.0,1.0,Medium,Mid Floor,0.0012892927308447938,"28.5238° N, 77.0320° E",28.5238,77.032
flat,sector 93,0.85,2.0,2.0,0,Relatively New,597.0,0.0,0.0,0.0,Low,Mid Floor,0.0014237855946398659,"28.4153° N, 76.9326° E",28.4153,76.9326
house,sector 7,0.66,3.0,1.0,1,Relatively New,550.0,0.0,0.0,0.0,Low,Mid Floor,0.0012000000000000001,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,sector 107,0.28,2.0,2.0,2,Relatively New,543.0,0.0,0.0,0.0,Low,High Floor,0.0005156537753222836,"28.5052° N, 76.9729° E",28.5052,76.9729
